FECHA;ALMACEN;CLIENTE;TIPO DOCUMENTO;PRODUCTO;CANTIDAD;UNIDAD;TOTAL;MONTO PAGADO;DIFERENCIA;ESTADO DE ENTREGA;ESTADO DE PAGO;TIPO DE ENTREGA;METOPO DE PAGO
18/06/2025;MILLA;AZUCENA;FACTURA;TIBET HUESO;7;0;$211.70;$211.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;JUDITH;FACTURA;PARQUET BEIGE;5;2;$205.92;$205.92;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;SIN TIENDA;FACTURA;LLUVIA BLANCO;6;0;$179.82;$179.82;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
18/06/2025;MILLA;DECORMART - SURQUILLO;FACTURA;LLUVIA BLANCO;6;0;$179.82;$179.82;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;RONY;FACTURA;LADRILLO BLANCO;6;0;$174.96;$174.96;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;REAL CASA;FACTURA;CALACATA MATE;4;2;$162.00;$162.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;HEYDI 813;FACTURA;GENESIS NEGRO 120;2;0;$161.30;$161.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;GEM - CHIMBOTE;FACTURA;GRANITO PLATA 120;2;0;$146.88;$146.88;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;SANTA CAROLINA;ALESSIA 987;FACTURA;WOOD GRAFITO;3;0;$140.40;$140.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;PELANCHO;FACTURA;EVO BLACK;3;3;$137.70;$137.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;ROMERO;FACTURA;CEMENTO GRAFITO;4;2;$134.20;$134.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;SANTA CAROLINA;CASA BLANCA;FACTURA;BRAVIA GREY;3;0;$116.60;$116.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;CORPORACION BD&S;FACTURA;HUESO;4;0;$112.30;$112.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;ANABEL;FACTURA;CEMENTO BEIGE;3;0;$110.20;$110.20;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
18/06/2025;CURVA;JERSON CASHPA;FACTURA;GENESIS NEGRO 120;1;0;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;HEYDI 813;FACTURA;GENESIS NEGRO 120;1;0;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;DISERGISA 901;FACTURA;GENESIS BLANCO 120;1;0;$104.00;$104.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;MAYRA ORTEGA 1053;FACTURA;HUESO;4;1;$100.00;$100.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;ALESSIA 977;FACTURA;TIBET HUESO;3;0;$90.70;$90.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;CAMACHO;FACTURA;GENESIS MAREON 120;1;0;$80.64;$80.64;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
18/06/2025;CURVA;IMPACTO 993;FACTURA;GENESIS MAREON 120;1;0;$80.60;$80.60;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
18/06/2025;CURVA;REAL CASA;FACTURA;GENESIS NEGRO 120;1;0;$79.20;$79.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;FIDEL 743;FACTURA;DALIA CARAMELO;2;0;$77.76;$77.76;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
18/06/2025;CURVA;ADONAY;FACTURA;CARRARA ATHENA;2;0;$73.44;$73.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;MUNDO;FACTURA;CALACATA MATE;2;0;$73.44;$73.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;KYJ 887;FACTURA;GRANITO GRAFITO 120;1;0;$73.40;$73.40;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
18/06/2025;CURVA;KYJ 887;FACTURA;GRANITO GRAFITO 120;0;1;$68.00;$68.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;PITER - HUARAL;FACTURA;MADERA TORNILLO;1;2;$58.32;$58.32;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;PAUL;FACTURA;GENESIS NEGRO 120;0;1;$54.00;$54.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;KYJ 887;FACTURA;GENESIS NEGRO 120;0;1;$54.00;$54.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;SANTA CAROLINA;ROMERO;FACTURA;MATRIX AZUL;1;0;$51.80;$51.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;SANTA CAROLINA;MARMOLES;FACTURA;BRECIA ROBLE;1;0;$44.40;$44.40;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
18/06/2025;CURVA;PITER - HUARAL;FACTURA;MADERA CAROBA;1;0;$38.88;$38.88;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;TEO 1105;FACTURA;CUARZO GREY;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;DECORMART - SURQUILLO;FACTURA;LLUVIA BLANCO;9;0;$36.45;$36.45;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;RUSBELL - CHIMBOTE;FACTURA;PETRA MIX;1;0;$36.00;$36.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;PAMESA 977A;FACTURA;APOLO GRIS;0;4;$32.40;$32.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;PAMESA 977A;FACTURA;MATRIX AZUL;0;4;$32.40;$32.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;KASA LINDA 952;FACTURA;HUESO;1;0;$28.10;$28.10;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;KYJ 887;FACTURA;GENESIS NEGRO 120;0;1;$20.20;$20.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;ROMERO;FACTURA;ACERADO BAÑO;0;3;$19.50;$19.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;KYJ 887;FACTURA;GRANITO GRAFITO 120;0;1;$18.40;$18.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;GYH 905;FACTURA;MARBLE MARRON;0;4;$13.00;$13.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;GLADYS;FACTURA;BLANCO VITRIFICADO;0;1;$9.20;$9.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;GLADYS;FACTURA;SUPER BLANCO;0;1;$9.20;$9.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;GEM - CHIMBOTE;FACTURA;MARMOL GRIS;0;2;$6.48;$6.48;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;CORPORACION BD&S;FACTURA;LAPIZ PLANO;1;0;$2.50;$2.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;DISERGISA 901;FACTURA;MADERA OLMO;10;0;$388.80;$388.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;CASA BLANCA;FACTURA;GENESIS BLANCO 120;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;PELANCHO;FACTURA;GRANITO GRAFITO 120;4;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;ROBERTO;FACTURA;MARMOL GRIS;10;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;STA. CLORINDA 982;FACTURA;WOOD GRAFITO;18;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;ALESSIA 977;FACTURA;CONCRETO MARMOL;14;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;MAYRA ORTEGA 1055;FACTURA;PRISCO GREY;0;2;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;NANCY;FACTURA;SUPER BLANCO;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;MILLA;NANCY;FACTURA;HUESO;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
18/06/2025;CURVA;HUGO;FACTURA;MADERA OLMO;45;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;CERAMIDEAS - BARRANCA;FACTURA;MADERA OCRE;24;0;$881.30;$881.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;OLCLASS 927;FACTURA;GENESIS NEGRO 120;5;0;$610.00;$610.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;MIGUEL;FACTURA;GRETA BEIGE;0;1;$7.38;$7.38;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;LIZETH - CHAMCHAMAYO;FACTURA;HUESO;176;0;$4,815.36;$4,815.36;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;PAUL;FACTURA;WOOD ARTICO;50;4;$2,823.50;$2,823.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;KIMBERLY;FACTURA;BRECIA NOGAL;56;4;$2,516.00;$2,516.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;CASA IDEAL - TRUJILLO;FACTURA;GENESIS NEGRO 120;20;0;$2,120.00;$2,120.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;CASAMOVAL 976;FACTURA;ARTICO GRIS;33;1;$1,553.76;$1,553.76;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;WILIAM - PIURA;FACTURA;GRANITO PLATA 60;16;0;$1,175.04;$1,175.04;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;CASA IDEAL - TRUJILLO;FACTURA;GENESIS BLANCO 120;10;0;$1,060.00;$1,060.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;ROXANA 891;FACTURA;WOOD GRAFITO;21;0;$982.80;$982.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;REAL CASA;FACTURA;ONIX BLACK;21;0;$771.12;$771.12;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;STA. CLORINDA 982;FACTURA;WOOD ARTICO;18;0;$648.00;$648.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;RICHARD ASCIS 103;FACTURA;FARIDA BEIGE;14;1;$629.00;$629.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;PELANCHO;FACTURA;GRANITO GRAFITO 120;4;0;$544.00;$544.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;PELANCHO;FACTURA;GRANITO GRAFITO 120;4;0;$544.00;$544.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;AMESA;FACTURA;DALIA CARAMELO;14;0;$534.24;$534.24;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;WILIAM - PIURA;FACTURA;ESTORIL DARK;10;0;$518.40;$518.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;LUHARS - CARAZ;FACTURA;PARQUET BEIGE;12;0;$440.64;$440.64;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;SENDY - CASADET 951;FACTURA;STELLAR;8;2;$432.00;$432.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ROMERO;FACTURA;ESPECIES;12;3;$359.60;$359.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;PELANCHO;FACTURA;MATE MIX 66048;9;3;$358.00;$358.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;PELANCHO;FACTURA;MADERA CAFE;9;3;$351.00;$351.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;DECORFAX;FACTURA;GENESIS MAREON 120;3;2;$282.20;$282.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ROSSY;FACTURA;BLANCO BRILLANTE;9;2;$268.90;$268.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;CASAMOVAL 976;FACTURA;GENESIS MAREON 120;3;0;$237.60;$237.60;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
19/06/2025;CURVA;EJECUTIVOS 910 - EJESA;FACTURA;GENESIS NEGRO 120;2;0;$220.00;$220.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;MIGUEL;FACTURA;NEGRO VITRIFICADO 120;2;1;$216.00;$216.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ROMERO;FACTURA;SATVARIO GREY;6;7;$215.40;$215.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;CASAMOVAL 976;FACTURA;BORNITE GRIS;4;0;$155.52;$155.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;KYJ 887;FACTURA;GRANITO PLATA 60;3;0;$150.00;$150.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;PAMESA 977A;FACTURA;APOLO GRIS;2;5;$146.90;$146.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;LUHARS - CARAZ;FACTURA;BRICK BLANCO;4;0;$146.88;$146.88;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ELVIS 877;FACTURA;ESPECIES;4;8;$142.60;$142.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;IMPESA 939B;FACTURA;GENESIS MAREON 120;1;0;$118.00;$118.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;MIGUEL;FACTURA;CRETA MARFIL;3;0;$116.60;$116.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ROMERO;FACTURA;SATVARIO GREY;3;6;$116.40;$116.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;DECORMART - SURQUILLO;FACTURA;WOOD ARTICO;2;0;$112.32;$112.32;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;KIMBERLY;FACTURA;BRECIA NOGAL;2;3;$111.00;$111.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;KIMBERLY;FACTURA;ALPHES GREY;3;0;$110.20;$110.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ITURRI - CHIMBOTE;FACTURA;BRICK BLANCO;3;0;$108.00;$108.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;ROBERTO;FACTURA;MADERA CAFE;2;3;$106.90;$106.90;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;EZPINOZA;FACTURA;GENESIS BLANCO 120;1;0;$106.00;$106.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;RONY;FACTURA;BRECIA ROBLE;2;0;$88.80;$88.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;JUAN ORTEGA 1019;FACTURA;MARMOL GRIS;3;0;$87.50;$87.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ROBERTO;FACTURA;MARMOL GRIS;3;0;$87.50;$87.50;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;LUHARS - CARAZ;FACTURA;LADRILLO CALACATA;3;0;$87.48;$87.48;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;CHARITO 1080;FACTURA;NEGRO VITRIFICADO 120;1;0;$86.40;$86.40;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
19/06/2025;CURVA;LUHARS - CARAZ;FACTURA;PARQUET BEIGE;2;5;$82.60;$82.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ZAMORA;FACTURA;SUPER NEGRO;2;0;$80.60;$80.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ZAMORA;FACTURA;CALACATA VITRIFICADO;2;0;$73.40;$73.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;SURCENTER;FACTURA;RUSTICO BEIGE;2;0;$72.00;$72.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;HUANCAYO 1117;FACTURA;RUSTICO BEIGE;1;3;$64.30;$64.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;NAYELI 735;FACTURA;GENESIS MAREON 120;0;1;$60.00;$60.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;SANTA CAROLINA;CASAMOVAL 976;FACTURA;MADERA ALVA 120;0;6;$56.20;$56.20;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
19/06/2025;CURVA;DECORMAX 992;FACTURA;GENESIS NEGRO 120;0;1;$54.00;$54.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;ROMERO;FACTURA;CEMENTO GRAFITO;1;5;$49.30;$49.30;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;DALILA 1019;FACTURA;SUPER NEGRO;1;0;$41.00;$41.00;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
19/06/2025;CURVA;DISERGISA 901;FACTURA;GENESIS BLANCO 120;0;2;$39.60;$39.60;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;NAZARENO 115;FACTURA;WOOD ARTICO;1;0;$37.44;$37.44;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;STA. CLORINDA 968;FACTURA;SUPER BLANCO;1;0;$37.40;$37.40;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
19/06/2025;CURVA;ALONSO;FACTURA;CALACATA VITRIFICADO;1;0;$36.72;$36.72;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;MODA CERAMIC;FACTURA;PRISCO GREY;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;PELANCHO;FACTURA;WOOD ARTICO;1;0;$36.70;$36.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;PELANCHO;FACTURA;MADERA CAFE;1;0;$36.00;$36.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;CERVA;FACTURA;MARMOL GRIS;1;0;$31.80;$31.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;SANDRO;FACTURA;SATVARIO GREY;1;0;$31.80;$31.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;CERVA;FACTURA;SATVARIO GREY;1;0;$31.80;$31.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;DERALL 981;FACTURA;TIBET HUESO;1;0;$30.20;$30.20;$0.00;ENTREGADO;PAGADO;ENVIAR;YAPE
19/06/2025;MILLA;LUCY;FACTURA;ELECTRIC BEIGE;1;0;$30.20;$30.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;REAL CASA;FACTURA;GALAXI BLACK 120;0;1;$28.80;$28.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;COMERCIAL ISAC;FACTURA;AQUAFINA GOLD 120;0;1;$23.00;$23.00;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
19/06/2025;CURVA;ADONAY;FACTURA;BRECIA NOGAL;0;1;$9.40;$9.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;ADONAY;FACTURA;NACAR BEIGE;0;1;$9.40;$9.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;ADONAY;FACTURA;GRANITO GRAFITO 120;0;1;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;ROBERTO;FACTURA;ONIX BLACK;2;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;CERALEX;FACTURA;PARQUET BEIGE;14;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;OLCLASS 927;FACTURA;ESPECIES;5;0;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
19/06/2025;CURVA;YOLA;FACTURA;ORION NEGRO;3;6;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
19/06/2025;MILLA;YOLA;FACTURA;CEMENTO GRAFITO;1;2;$0.00;$0.00;$0.00;ANULADO;ANULADO;ENVIAR;EFECTIVO
20/06/2025;MILLA;DECORMAX 992;FACTURA;CAMILA BROWN;0;1;$9.54;$9.54;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;CORPORACION BD&S;FACTURA;OLIVO NATURAL;26;1;$983.06;$983.06;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;CORPORACION BD&S;FACTURA;MONARCA GOLD;12;3;$360.94;$360.94;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;CORPORACION BD&S;FACTURA;BLANCO VITRIFICADO;1;0;$37.40;$37.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;MILLA;CORPORACION BD&S;FACTURA;BOMBAY DIAMANTE;2;0;$74.88;$74.88;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;CORAL - HUANCAYO;FACTURA;ATHENAS VITRIFICADO;120;0;$4,371.84;$4,371.84;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;MILLA;CERAMICASA;FACTURA;BRECIA ROBLE;91;0;$3,931.20;$3,931.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;SANTA CAROLINA;NAZARENO 115;FACTURA;ALVA GRIS;48;0;$2,246.40;$2,246.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;ALBERTO PIURA;FACTURA;IMPERIAL GOLD;55;0;$1,980.00;$1,980.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;SANTA CAROLINA;CORAL - HUANCAYO;FACTURA;SUPER NEGRO;7;0;$1,249.92;$1,249.92;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;SANTA CAROLINA;AZUCENA;FACTURA;FARIDA BEIGE;25;0;$1,110.00;$1,110.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;SANTA CAROLINA;REAL CASA;FACTURA;SUPER NEGRO;5;0;$900.00;$900.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;MUNDO;FACTURA;DALIA CARAMELO;20;0;$763.20;$763.20;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;SANTA CAROLINA;KRONOS HUARAZ;FACTURA;WOOD ARTICO;13;2;$748.80;$748.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;MILLA;AZUCENA;FACTURA;WOOD NATURAL;16;4;$740.00;$740.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;MILLA;OLCLASS 927;FACTURA;ATICUS GREY;19;0;$738.70;$738.70;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;KRONOS HUARAZ;FACTURA;CEMENTO GRIS;20;0;$728.64;$728.64;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;CRISMART 902;FACTURA;GENESIS NEGRO 120;5;1;$594.00;$594.00;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;CERAMIDEAS - BARRANCA;FACTURA;BLANCO VITRIFICADO;16;0;$587.52;$587.52;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;JENNY - CHIMBOTE;FACTURA;FIRENSE;15;0;$550.80;$550.80;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;MUNDO;FACTURA;MARMOL GRIS;14;0;$514.08;$514.08;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;MILLA;ROSSY;FACTURA;MADERA CAFE;13;0;$505.40;$505.40;$0.00;ENTREGADO;PAGADO;ENVIAR;EFECTIVO
20/06/2025;CURVA;ACABADOS EN CERAMICAS;FACTURA;GENESIS NEGRO 120;6;0;$483.80;$483.80;$0.00;ENTREGADO;PAGADO;ENVIAR;PLIN
